CID,pose_index,docking_score,rmsd_to_best_selected,MWT,TPSA,logP,HBD,HBA,SMILES
Z1463055422,7,-7.95,1.377440302458118,318.37299999999965,90.65,1.2396999999999994,2,4,[H]c1c([H])c([H])c(C(=O)N([H])C2(C(=O)N([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z2994634090,6,-7.95,1.9115986204259363,332.78699999999975,60.45,3.7847000000000017,1,4,[H]c1nc([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
Z25402869,7,-7.946,1.5405230598721842,396.5409999999998,66.91,4.567600000000003,2,6,[H]c1c([H])c([H])c(N([H])c2nnc(SC([H])([H])C(=O)N([H])C3([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C([H])([H])C3([H])[H])s2)c([H])c1[H]
Z3091154570,4,-7.944,1.102178830259857,349.3939999999997,81.92999999999999,3.8328000000000015,1,6,[H]c1nc(N([H])C(=O)c2nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
Z57346758,4,-7.937,1.8680128773052607,310.3569999999997,79.3,2.786200000000001,3,6,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12
Z2654643499,7,-7.93,1.4470088523896576,311.4529999999995,42.25,2.4216999999999995,2,3,[H]c1c([H])c([H])c2c([H])nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z3091154570,5,-7.929,1.8412716955526776,349.3939999999997,81.92999999999999,3.8328000000000015,1,6,[H]c1nc(N([H])C(=O)c2nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
Z3590543759,7,-7.923,1.477667952008002,342.78599999999983,68.52000000000001,3.4238000000000017,1,5,[H]c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])c3nnc([H])n3c2[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z107740192,10,-7.922,1.4496657906626498,438.52799999999974,95.74000000000001,4.799680000000004,1,6,[H]c1c([H])c(S(=O)(=O)C([H])(C#N)c2nc3c([H])c([H])c([H])c([H])c3nc2N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F
Z57346758,5,-7.922,1.9777514845085897,310.3569999999997,79.3,2.786200000000001,3,6,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12
Z1381816014,1,-7.918,0.0,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z4122330572,5,-7.916,1.8894612790215468,356.4499999999996,84.91000000000001,1.5255999999999985,3,6,[H]c1nc(N([H])c2c([H])c([H])c(OC3([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])nc(N([H])C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H]
Z1274688759,5,-7.915,1.306636421935958,329.4639999999995,42.769999999999996,1.8034000000000001,2,2,[H]c1c([H])c([H])c(C(=O)N([H])C2([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C2([H])[H])[N+]3([H])C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z3000762692,2,-7.905,0.0,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z30167053,7,-7.903,1.6664892180361026,333.3909999999997,63.25,3.5204000000000013,2,4,[H]c1nc([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c1[H]
Z3091154570,6,-7.899,1.33432764360635,349.3939999999997,81.92999999999999,3.8328000000000015,1,6,[H]c1nc(N([H])C(=O)c2nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
Z1646104587,9,-7.898,1.324066158367955,362.43299999999965,69.03999999999999,3.9139000000000026,1,5,[H]c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])c2nnc(C3([H])C([H])([H])C([H])([H])C3([H])[H])n2C([H])([H])[H])c([H])c1[H]
Z1013695804,10,-7.895,1.3514325043563205,324.3629999999997,66.83000000000001,3.2928000000000015,1,6,[H]c1nc2nc(N([H])c3c([H])c([H])c(F)c([H])c3[H])nc(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2nc1[H]
Z48852930,1,-7.891,0.0,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z442313918,4,-7.886,0.8354284865932269,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z2610310359,10,-7.884,0.9911531359784619,324.38799999999964,89.96000000000001,2.3052,3,6,[H]OC([H])([H])C1([H])C([H])([H])N(c2nc(N([H])c3c([H])c([H])c([H])c([H])c3[H])c3c(n2)nc([H])n3[H])C([H])([H])C([H])([H])C1([H])[H]
Z195569274,9,-7.872,1.496645394145386,378.4639999999997,110.17999999999999,0.4535000000000009,3,8,[H]c1nc(N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3nc(N([H])[H])nc(N([H])c4c([H])c([H])c([H])c([H])c4[H])n3)C([H])([H])[H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z3590543759,8,-7.868,0.9612900556709224,342.78599999999983,68.52000000000001,3.4238000000000017,1,5,[H]c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])c3nnc([H])n3c2[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z218103890,9,-7.864,1.5198570557336641,423.49299999999965,90.92,2.090799999999999,2,6,[H]c1c([H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c3nc(C([H])([H])Oc4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])no3)C2([H])[H])c([H])c1[H]
Z2613622720,9,-7.863,1.234799108023074,328.3509999999998,78.96000000000001,2.2712000000000003,2,6,[H]c1c([H])c([H])c(N([H])c2nc(N3C([H])([H])C([H])([H])OC([H])(C([H])([H])F)C3([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z56854611,9,-7.858,1.6657426748625446,320.3959999999997,50.28,3.5184200000000025,1,5,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])c1nc(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c2n1
Z1587211729,4,-7.851,1.8380553762856822,303.3469999999998,100.63,1.238699999999999,2,6,[H]c1nc(N([H])C([H])([H])C([H])([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c2c(n1)nc([H])n2[H]
Z4122330572,8,-7.851,1.2268204554718132,356.4499999999996,84.91000000000001,1.5255999999999985,3,6,[H]c1nc(N([H])c2c([H])c([H])c(OC3([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])nc(N([H])C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H]
5329520,3,-7.848,1.4238911755111658,255.2810000000001,89.71,1.5566,2,5,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])Oc2nc(N([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z57346758,6,-7.842,1.7499713235716718,310.3569999999997,79.3,2.786200000000001,3,6,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12
Z195980060,7,-7.837,1.4039443783574312,302.3539999999996,76.49000000000001,0.033500000000000585,2,4,[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])C(=O)OC([H])([H])[H])nc2c1[H]
Z1192499493,3,-7.833,1.4740198979355443,303.3179999999997,93.31,1.0572,2,5,[H]c1c(N([H])C(=O)C([H])([H])OC([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z2996605995,7,-7.829,1.4694850662903884,330.81499999999966,51.22,4.392940000000003,1,3,[H]c1c(C([H])([H])[H])nc(C([H])([H])[H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z1587211729,5,-7.826,1.8878602447053328,303.3469999999998,100.63,1.238699999999999,2,6,[H]c1nc(N([H])C([H])([H])C([H])([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c2c(n1)nc([H])n2[H]
Z1822975975,3,-7.825,1.7038433720691262,385.46399999999966,86.48,4.015600000000004,1,6,[H]c1c([H])c(C(=O)N([H])C([H])(c2nc(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])no2)C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1OC([H])([H])[H]
Z3000762692,3,-7.825,1.663299694679563,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z48852930,2,-7.825,0.1808847044987116,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z1463055422,8,-7.818,1.305178407089264,318.37299999999965,90.65,1.2396999999999994,2,4,[H]c1c([H])c([H])c(C(=O)N([H])C2(C(=O)N([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z3091154570,7,-7.815,0.9762871111391627,349.3939999999997,81.92999999999999,3.8328000000000015,1,6,[H]c1nc(N([H])C(=O)c2nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
Z3590543759,9,-7.815,1.2854697464010243,342.78599999999983,68.52000000000001,3.4238000000000017,1,5,[H]c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])c3nnc([H])n3c2[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z195569274,10,-7.814,1.4176089660802622,378.4639999999997,110.17999999999999,0.4535000000000009,3,8,[H]c1nc(N2C([H])([H])C([H])([H])[N+]([H])(C([H])(c3nc(N([H])[H])nc(N([H])c4c([H])c([H])c([H])c([H])c4[H])n3)C([H])([H])[H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z2684222059,7,-7.809,1.4232461976951336,315.3969999999996,102.48999999999998,0.8436999999999997,3,3,[H]c1c([H])c([H])c2c(=O)n([H])c(C(=O)N([H])C([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[N+]([H])([H])[H])nc2c1[H]
Z442313918,5,-7.807,0.9705921107177826,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z4122330572,10,-7.796,1.202454868634058,356.4499999999996,84.91000000000001,1.5255999999999985,3,6,[H]c1nc(N([H])c2c([H])c([H])c(OC3([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])nc(N([H])C2([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])c1[H]
Z2613622720,10,-7.788,1.4505197733675241,328.3509999999998,78.96000000000001,2.2712000000000003,2,6,[H]c1c([H])c([H])c(N([H])c2nc(N3C([H])([H])C([H])([H])OC([H])(C([H])([H])F)C3([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z1381816014,2,-7.784,1.3858904657881062,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z1212723352,8,-7.776,1.6883916501240581,327.73499999999984,105.41000000000001,2.668399999999999,2,7,[H]c1nc(N([H])C([H])([H])c2nc(-c3c([H])c([H])c(Cl)c([H])c3[H])no2)c2c(n1)nc([H])n2[H]
Z2684222059,9,-7.771,1.5488547952147174,315.3969999999996,102.48999999999998,0.8436999999999997,3,3,[H]c1c([H])c([H])c2c(=O)n([H])c(C(=O)N([H])C([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[N+]([H])([H])[H])nc2c1[H]
Z442313918,6,-7.767,1.0824589207570157,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z56840013,1,-7.749,0.0,309.37699999999967,97.44,2.7204000000000006,3,6,[H]c1c([H])c([H])c(N([H])c2c(-c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(N([H])[H])nn2[H])c([H])c1[H]
49863196,8,-7.735,0.8953014487200316,309.37299999999965,76.58000000000001,3.3740000000000014,1,5,[H]c1nc(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])nc([H])c([H])c1[H])n2[H]
Z1887562379,8,-7.733,1.4129143704350389,310.38499999999965,76.72,0.6954999999999993,2,5,[H]c1c([H])c([H])c(-n2c([H])nnc2C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])c2nc([H])n([H])n2)c([H])c1[H]
Z1833516258,6,-7.731,1.2433545848896674,312.3979999999997,70.67,3.5326200000000005,2,4,[H]c1c([H])c([H])c2c(nc([H])n2[H])c1N([H])C(=O)c1sc(C([H])([H])C2([H])C([H])([H])C2([H])[H])nc1C([H])([H])[H]
Z1198960055,9,-7.727,1.3821130597564133,322.3639999999997,67.43,3.2223000000000015,2,3,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c3c(c2[H])C([H])([H])C(=O)N3[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z2996605995,8,-7.726,1.761948358520498,330.81499999999966,51.22,4.392940000000003,1,3,[H]c1c(C([H])([H])[H])nc(C([H])([H])[H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z1587211729,7,-7.714,1.7660632180335296,303.3469999999998,100.63,1.238699999999999,2,6,[H]c1nc(N([H])C([H])([H])C([H])([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c2c(n1)nc([H])n2[H]
Z3006954377,8,-7.708,1.6750296930084951,319.7919999999997,67.01,3.721040000000003,2,3,[H]c1c([H])c(Cl)c(C(=O)N([H])c2c(C([H])([H])[H])c(C([H])([H])[H])nn2[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z2654643499,9,-7.703,0.9225012737737256,311.4529999999995,42.25,2.4216999999999995,2,3,[H]c1c([H])c([H])c2c([H])nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
Z195980060,9,-7.7,1.8559562054741,302.3539999999996,76.49000000000001,0.033500000000000585,2,4,[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])C(=O)OC([H])([H])[H])nc2c1[H]
Z48861625,4,-7.699,1.1861069825864956,353.44699999999966,63.25,4.8461200000000035,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])nc2C([H])([H])[H])c([H])c1[H]
Z48852930,3,-7.696,1.2985820571138114,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z1822975975,4,-7.693,1.8803141498914309,385.46399999999966,86.48,4.015600000000004,1,6,[H]c1c([H])c(C(=O)N([H])C([H])(c2nc(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])no2)C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1OC([H])([H])[H]
Z195980060,10,-7.679,1.940359796545438,302.3539999999996,76.49000000000001,0.033500000000000585,2,4,[H]c1c([H])c([H])c2c(=O)n([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])C(=O)OC([H])([H])[H])nc2c1[H]
Z57346758,7,-7.679,1.859736782201248,310.3569999999997,79.3,2.786200000000001,3,6,[H]OC([H])([H])C([H])([H])N([H])c1nc(N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12
Z2996605995,9,-7.671,1.2971254872359013,330.81499999999966,51.22,4.392940000000003,1,3,[H]c1c(C([H])([H])[H])nc(C([H])([H])[H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z48861625,5,-7.664,1.2348054882274466,353.44699999999966,63.25,4.8461200000000035,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])nc2C([H])([H])[H])c([H])c1[H]
Z442313918,7,-7.657,1.0640984567467129,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z2654643499,10,-7.654,1.9337933214161926,311.4529999999995,42.25,2.4216999999999995,2,3,[H]c1c([H])c([H])c2c([H])nc(N([H])C3([H])C([H])([H])C([H])([H])C([H])([N+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H]
49863194,7,-7.647,1.7412559638818077,280.3309999999997,63.690000000000005,3.3413000000000013,1,4,[H]c1nc(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])c([H])c([H])c([H])c1[H])n2[H]
Z1887562379,10,-7.646,1.1206531044285868,310.38499999999965,76.72,0.6954999999999993,2,5,[H]c1c([H])c([H])c(-n2c([H])nnc2C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])c2nc([H])n([H])n2)c([H])c1[H]
Z2996605995,10,-7.631,1.1906643419859098,330.81499999999966,51.22,4.392940000000003,1,3,[H]c1c(C([H])([H])[H])nc(C([H])([H])[H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z2994634090,8,-7.629,1.7836796341848964,332.78699999999975,60.45,3.7847000000000017,1,4,[H]c1nc([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
5329520,6,-7.613,1.7976852462917166,255.2810000000001,89.71,1.5566,2,5,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])Oc2nc(N([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z3091154570,9,-7.591,1.8918996350886468,349.3939999999997,81.92999999999999,3.8328000000000015,1,6,[H]c1nc(N([H])C(=O)c2nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
Z1039088436,7,-7.572,1.390806240617072,300.4299999999995,49.25,1.2430999999999994,2,3,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])n([H])c2n1
Z3071600379,4,-7.565,1.374102442242482,323.37399999999974,101.14999999999999,1.0913999999999995,2,5,[H]c1c(N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z1381816014,3,-7.547,1.7530750855623516,330.3879999999996,101.14,2.1926999999999994,2,6,[H]OC([H])([H])C([H])([H])C([H])(N([H])C(=O)c1noc(-c2c([H])nc([H])c([H])c2[H])n1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
Z48852930,5,-7.545,1.876818857323556,317.4139999999997,63.25000000000001,3.2947200000000016,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])C([H])([H])C3([H])OC([H])([H])C([H])([H])C3([H])[H])nc2C([H])([H])[H])c([H])c1[H]
Z56840013,3,-7.543,1.5790352774115899,309.37699999999967,97.44,2.7204000000000006,3,6,[H]c1c([H])c([H])c(N([H])c2c(-c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(N([H])[H])nn2[H])c([H])c1[H]
Z1192499493,4,-7.542,0.7463214846405395,303.3179999999997,93.31,1.0572,2,5,[H]c1c(N([H])C(=O)C([H])([H])OC([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
Z3006954377,10,-7.537,1.5648866184466088,319.7919999999997,67.01,3.721040000000003,2,3,[H]c1c([H])c(Cl)c(C(=O)N([H])c2c(C([H])([H])[H])c(C([H])([H])[H])nn2[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
49863194,8,-7.53,1.4171604479022852,280.3309999999997,63.690000000000005,3.3413000000000013,1,4,[H]c1nc(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])c([H])c([H])c([H])c1[H])n2[H]
Z3000762692,4,-7.525,1.7369495640043957,323.3959999999996,64.11,3.1465000000000023,1,4,[H]c1nc(C([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C2([H])[H])nc([H])c1[H]
Z1463055422,9,-7.524,1.5807934579600627,318.37299999999965,90.65,1.2396999999999994,2,4,[H]c1c([H])c([H])c(C(=O)N([H])C2(C(=O)N([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H]
Z2994634090,9,-7.504,1.8281016626834012,332.78699999999975,60.45,3.7847000000000017,1,4,[H]c1nc([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2OC([H])([H])C2([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
49863196,10,-7.5,1.5397197809749146,309.37299999999965,76.58000000000001,3.3740000000000014,1,5,[H]c1nc(OC([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])nc([H])c([H])c1[H])n2[H]
49863194,9,-7.496,1.2784345864613214,280.3309999999997,63.690000000000005,3.3413000000000013,1,4,[H]c1nc(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(n1)nc(-c1c([H])c([H])c([H])c([H])c1[H])n2[H]
Z1822975975,6,-7.495,1.9933785145974556,385.46399999999966,86.48,4.015600000000004,1,6,[H]c1c([H])c(C(=O)N([H])C([H])(c2nc(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])no2)C([H])([H])[H])c(OC([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1OC([H])([H])[H]
Z646130978,10,-7.494,1.5171838940180735,326.3599999999997,96.03,1.4319999999999995,2,6,[H]c1nc(N([H])C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c2[H])c2c(n1)nc([H])n2[H]
Z442313918,8,-7.474,1.1032363316048437,318.33599999999973,90.79999999999998,3.0607800000000003,2,5,[H]c1c([H])c([H])c(N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(C#N)c(=O)n2[H])c([H])c1[H]
Z48861625,8,-7.465,1.353836725707469,353.44699999999966,63.25,4.8461200000000035,2,5,[H]c1c([H])c([H])c(N([H])C(=O)c2sc(N([H])c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])nc2C([H])([H])[H])c([H])c1[H]
Z1833516258,8,-7.462,1.5696041150155235,312.3979999999997,70.67,3.5326200000000005,2,4,[H]c1c([H])c([H])c2c(nc([H])n2[H])c1N([H])C(=O)c1sc(C([H])([H])C2([H])C([H])([H])C2([H])[H])nc1C([H])([H])[H]
5329520,9,-7.461,0.4621266117862352,255.2810000000001,89.71,1.5566,2,5,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])Oc2nc(N([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z1192499493,5,-7.461,1.107423034114718,303.3179999999997,93.31,1.0572,2,5,[H]c1c(N([H])C(=O)C([H])([H])OC([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
5329520,10,-7.458,1.2295763351193905,255.2810000000001,89.71,1.5566,2,5,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])Oc2nc(N([H])[H])nc3nc([H])n([H])c23)c([H])c1[H]
Z1192499493,6,-7.458,1.8598929604509309,303.3179999999997,93.31,1.0572,2,5,[H]c1c(N([H])C(=O)C([H])([H])OC([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c(=O)n([H])c([H])nc2c1[H]
